TweetsID,Cleaned_Tweets
62c3425f1ca034c216866c4f,user_mention user_mention user_mention amidst the crisis related to the russian invasion to ukraine that causes all responsible businesses to stop operating in russia your company still operates and pays the taxes in it thus indirectly your company finances the continuation of aggression genocide and mass murder
62c342ca1ca034c216866c6f,russia must be defeated not only that they must be disabled in starting another invasion
62c342f61ca034c216866c79,i love this
62c343ca1ca034c216866ccf,ive seen a lot of these videos and the median age is 65 i guess its true what they say about soviet nostalgia
62c344371ca034c216866cfb, russia facing sanctions from the west for its invasion of ukraine will now export grains to other nations only in exchange for rubles URL URL 
62c3450b1ca034c216866d49,if putin was a woman the wall street journal if putin was a woman URL 
62c3453f1ca034c216866d59,they will need to be ready when putin comes for them
62c345511ca034c216866d5f,user_mention user_mention user_mention yourself typo yes some instances of bad behaviour by sbu all related to people who are either member of illegal combatant groups or helping these combatant groups i e targeted for their assistance to proxy invasion by russia not for russian ethnicity
62c345741ca034c216866d6f,ukraine reconstruction cost estimated at 750 billion some could come from seized russian assets live updates URL via user_mention
62c345971ca034c216866d77,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention please share the source when it comes from russia it needs serious confirmation all the while russia continues its illegal invasion massacre and colonisation standwithukraine 
62c345ba1ca034c216866d85,with famine stalking africa the middle east and elsewhere in asia russias invasion has trapped millions of tons of wheat and corn inside ukraine causing a frenetic scramble to find new suppliers and alternate shipping routes as russia chokes ukraines grain exports roman URL 
62c346441ca034c216866da3,user_mention mr zelensky i want to say congratulations on this historic opportunity let same sex marriage an acceptance happen let the lgbtq community be free its legal in canada be like us thats where youll find democracy from people like me same sex needs to b lgl
62c346481ca034c216866da5,important discussion with ukrainian minister for communities amp territories development oleksiy chernyshov at the ukraine recovery conference reiterated s strong support for in the face of russias illegal invasion and war against ukraine URL 
62c346a21ca034c216866dbd,russia earned 97bn in revenues from oil and gas exports during the first 100 days of the invasion of which the eu accounted for 61 of the revenues china was the biggest importer followed by germany states centre for research on energy and clean air russiaukrainewar 
62c346a61ca034c216866dc3,user_mention user_mention user_mention i repost the links above that speak of russian military URL 2 URL 3 URL 4 URL 5 URL sergeant from ulanude dies in his fourth tour in ukraine
62c346c51ca034c216866dcd,our latest issue of inside policy magazine looks at the wests response to russias brutal war in ukraine and what comes next for countries like canada as they navigate a changing and more dangerous world cdnpoli URL URL 
62c346df1ca034c216866ddf,user_mention user_mention user_mention user_mention your graph also shows the huge impact of russia invading ukraine prices increased by 061 in the 3 weeks after the invasion which is more than they increased in the ten months prior to it
62c346fe1ca034c216866de9,as business leaders invested in the longterm growth and success of the life sciences industry worldwide we have an additional reason beyond the obvious moral one to oppose the putin regimes actions in ukraine by user_mention URL 
62c347211ca034c216866df7,russias invasion of ukraine has renewed nato but the future depends on what comes next abc news URL 
62c3472c1ca034c216866dff,russia is not only terrorist but coward state not the first time when she fears to say that war is war war against afganistan ussrread russia called limited contingent invasion and war against chechnya was called restoration of the constitutional system ukrainerussiawar 
62c347d71ca034c216866e31,really interesting event this evening thank you user_mention for organising key takeaways for me 1 sanctions take time to work 2 they are considered by russia the real war 3 still so much more we can do to improve regulations transparency amp accountability in uk
62c348011ca034c216866e37,russia in ww2 russia was our ally in defeating nazi germany red russia grey nazi invasion of russia keep in eye on these cities berlin home of hitler krakow schindlers list moscow capital of russia kiev capital of ukraine URL 
62c34a1e1ca034c216866ec9,user_mention user_mention technically just sending missiles without ground troops would also be an attack but not an invasion i usually write russias war on or against ukraine and sometimes russias new invasion or reinvasion of ukraine since 2014 was a previous invasion
62c34a571ca034c216866edb,user_mention big part prices that climbed even higher after russia invaded ukraine in late february in response to the attack the us and other nations put sanctions and bans on russian oil creating more volatility in the global market URL 
62c34a6d1ca034c216866ee3,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention is that russians and ukrainians that are still alive or the tens of thousands of dead ones due to fascist russias invasion URL 
62c34ae41ca034c216866f0b,user_mention bidens actions perpetuated putins aggression first strangling americas oil industry sending the windfall profits to finance putinbiden war 2nd accepting limited invasion 3rd sanctions enriching russia biden welcomed war to cover his incompetence amp failures wag the dog
62c34ae51ca034c216866f0d,none of the targets of the recent crackdown was an outspoken kremlin critic many of the loudest putin opponents who chose to stay in russia after the invasion of ukraine like the politicians ilya yashin and vladimir karamurza were already in jail
62c34b2b1ca034c216866f25,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention the question was how many ukrainians were slaughtered before quid pedo joe took any action to help in any capacity your response was a link about members of the g7 summit condemning russias invasion how is condemning verbally an action to help you moved posts immediately
62c34b631ca034c216866f31,people who blame biden on the economy and inflation supplychain issue started over 2 years ago during the former guys admin russias invasion of ukraine guess who was buddy with putin and threatened ukraine
62c34bb21ca034c216866f43,basically this fuel hike is due to the fact we remain silent in so called russia invasion hence we punished even to dare leave west old deal at this time pity sa has no backbone leadership to discard this west colonialists
62c34bc31ca034c216866f49,we live in interesting times great thread here on how the invasion of ukraine has shattered the cozy thinking in that it didnt have to engage more fully in geopolitics amp gas deals with had no consequences
62c34bcc1ca034c216866f4b,user_mention that was before the invasion of 2014 you silly little man now they have had enough of time to see for them selves what is russia nobody likes russia and nobody anywhere ever has wanted to join russia
62c34bcd1ca034c216866f4d,mr mau 62 was in no way a public critic of the kremlin he had joined more than 300 senior academic officials in signing a march open letter calling russias invasion of ukraine a necessary decision he was reelected to the board of gazprom just last week
62c34c0e1ca034c216866f5b,user_mention user_mention i dont like weapons in any case i respect ukrainians that are fighting against the invasion of their country but i dont respect the governments that decided this war starting from russia and continuing with all the western countries cont
62c34c201ca034c216866f67,if putin was a woman by user_mention URL via user_mention
62c34c451ca034c216866f77,user_mention user_mention in ireland its usually russias war on ukraine or sometimes moscows invasion of ukraine unless its the red cross then its the humanitarian crisis in ukraine
62c34c851ca034c216866f99,one more fact about russian invasion in armenia amp undeclared war against our future canada is trying to open embassy in armenia amp russia is against it 30 years we are trying to ride off from russian influence amp be part of european union amp work w URL 
62c34cb71ca034c216866fa1,on july 5 the accession protocols are expected to be signed and subsequently they must be ratified by all nato members sweden and finland which have been neutral countries for decades changed their stance on nato after russia launched its invasion of ukraine on feb 24
62c34d131ca034c216866fe3, seems it was the kremlin amp its stooge lukashenko who drew up an iron curtain on their western borders to keep themselves from ever entering free european amp transatlantic soil again standwithukraine standwithfreedom freerussia 
62c34d411ca034c216866ffb,stop the photo ops amp send the weapons quickly standwithukraine armukrainenow armukraine ukraine ukrainewar ukraineunderattaсk 
62c34d711ca034c21686700d, ural oil price difference with brent widened from 1 to 30 since invasion meaning russia is forced selling their oil at huge discounts cant sell for regular price compared to brent oil gazprom stock down 35 in three days nixed dividend URL 
62c34daa1ca034c216867025,user_mention good now its time for nato to admit ukraine asap ukraine meets all of those requirements as the country has demonstrated during russias invasion adding ukraine would not only help protect it from putins aggression but also would solidify natos defensive capabilities
62c34e1a1ca034c216867059,the defence secretarys popularity has soared since russias invasion of ukraine latest news at URL URL 
62c34f091ca034c2168670c9,user_mention user_mention its so selective there is literally zero difference between how russia invaded the ukraine and how the us invaded iraq both illegal wars based on fabricated justifications only difference is the iraq invasion cost way more lives but those are arabs nobody cares of course
62c34f4b1ca034c2168670e1,user_mention user_mention user_mention user_mention i got you but you see nanas first term was not like this the 1st term was better and the 2nd term 2 months after he was sworn in then covid came thiss the reason why when they attribute this to covid19 and russias invasion makes sense a bit bcos this could happen to jm if he
62c34f981ca034c2168670f9,in the coming future numerous nations alliances of russia will split apart and declare independence and distancing from russias influence this possible problem seems to relate to russian invasion karakalpakstan protests uzbek authorities say 18 killed URL 
62c3502c1ca034c21686712b,mean while remember when democrats said we didnt have 5 billion to finish the border wall were suffering economically and future looking dim of course we have all the money in the world now for ukraine biden and hunter were invested heavily before they took office 
62c350591ca034c216867139, did not join nato to go fight imperialist wars and its not why sweden and finland are joining right now either it may become only about article 5 going forward with them joining idk how it works 100 but nato is right now all about article 5 protection not imperialism
62c350c71ca034c21686716b,hey our pm is joining the circus one more for the camera please 
62c3513b1ca034c21686717d,user_mention now that russia killed thousands of ukrainians and sent to dead thousand of their own youre promoting taiwan invasionthat bad is doing russia the they send their troll to encourage a second frontline hitlers textbook
62c351411ca034c216867181,user_mention user_mention user_mention she is not blaming biden just asking him to do all he can she was already in russia before the invasion startedbecause women basketball players make way more money overseas than they can make in the us
62c3520a1ca034c2168671bd,user_mention wow love the idea georgia would by opening invasion route for russia to turkey india would diplomatically kurds of iraq syria and within turkey would help russia in fact even france would be gleeful secratively and so would be oic sunnis what do you think user_mention 
62c352b21ca034c2168671e7,ukraine has nazis so do most democratic countries like aus if indonesia invaded here would it be justified bc we have nazi loons it doesnt justify putins invasion so all you freedom loving rwnjs criticising albo just pack ur bags go live in russia auspol ukraine 
62c353821ca034c216867235,every member of the western corrupt crook club feels the need to make a stop in kiev in order to share a few lines amp get in touch with zelensky URL rocky horror picture show toucha toucha toucha touch me
62c3539d1ca034c21686723f,ukraine was a moneylaundering operation way before russias invasion its just handled differently now theres a lot of politicians on both sides with dirty hands involved creeps
62c353a41ca034c216867249,mr bidden joe your planning to start putting sanctions on africans failed refused to show the side over ukraine russia invasion please go ahead africans dont get those donations youve been making dictators more rich so even if you cutoff those donations we lose nothing URL 
62c353e71ca034c216867261,shredded trees dead dolphins and wildfires how russias invasion is hurting nature URL environment URL 
62c354961ca034c216867297,2 you may also have heard about the black sun because of russias invasion of ukraine while putins denazification argument is bs you need to know that ukraine has a major nazi problem and that problem is called the azov batallion theyre big fans of the black sun URL 
62c3549c1ca034c216867299,user_mention user_mention user_mention user_mention since 2017 cia is involved im creating 27 proxy wars all around the world including this invasion URL 
62c3549e1ca034c21686729b,boris johnson house of commons ukraine must win over russias invasion URL 
62c354af1ca034c2168672a1,user_mention its taken 72 years from 1949 for nato to prove its worth and it has putins russia invasion of ukraine exactly the reason why nato was established authoritarian regimes china now wants it all so an extended natotype alliance will be needed more than ever
62c354b51ca034c2168672a7,my final july4th tweet the 46th president of the unitedstates joe biden is 100 times real humane libertarian compared to the 3rd president of the united states thomas jefferson longlive ye president joebiden 
62c354eb1ca034c2168672b5,ukraine conflict evening briefing britain has added the names of six individuals and one company to its list of people and businesses who are subject to an asset freeze following russias invasion of ukraine to read more visit URL URL 
62c355031ca034c2168672bf,user_mention high gas prices has nothing to do with biden stop spreading misinformation and lies and educate yourself this is a world wide quagmire brought on by the pandemic russias invasion of ukraine and other maladies
62c3554b1ca034c2168672df,user_mention user_mention why on earth would you believe a single word russia says they do not even have a real justice system in any sense of the word they have a long track record of making up excuses to hold political prisoners she was detained as a bargaining chip 1 week before invasion of 
62c3554d1ca034c2168672e1,the ukrainian armed forces claimed in a facebook post on sunday that russian casualties have surpassed 36000 since president vladimir putins fullscale invasion began in late february URL 
62c355511ca034c2168672e5, russia russians russianwarcrimes ukraine millions of innocent ukrainians have lost their homes and thousands have been killed or injured but to most russians the invasion means little more than eating fake big macs it is eyeopening and obscene URL 
62c3556f1ca034c2168672fd,if putin was a woman by user_mention URL 
62c355991ca034c21686730d,user_mention how pentagon contractors are cashing in on russias invasion responsible statecraft URL major us global arms sales URL 
62c355bd1ca034c216867317,user_mention user_mention you wholeheartedly claim that russia is fighting nato who doesnt have a single boot on ground and is winning did you overdose on copium or what just say you are circlejerking about a shithole honestly hopes a nato invasion of russia happens so you can see it getting fuck
62c355d31ca034c21686731f,user_mention russia invaded donbas in 2014 they organized armed and even staffed the so called insurrection there all deaths from that were caused by the russians it is only russian propaganda that describes the russian invasion as such
62c356801ca034c216867349,user_mention user_mention its call foresight again 2 dems let ukraine be invaded 1 republican stopped it bc hes had gained peoples respect even if they didnt like him you can be mad but he didnt let an invasion happen in ukraine so seems like dems are in bed with russia to me
62c356d01ca034c21686735f,nato policy is no different than russias why is hardly anyone upset when nato launches still another criminal invasion patrick cockburn mass ethnic cleansing of syrian kurds is collateral damage from war in ukraine URL politics rojava nazo turkey URL 
62c357491ca034c216867385,bojos claim that putins war reflects his toxic masculinity is as our uk cousins like to put it nonsense on stilts he wants to be more like catherine the great who overthrew a weak prowestern czar then conquered the crimea URL 
62c3575c1ca034c21686738d, finland and sweden which have been neutral countries for decades changed their stance on nato after russia launched its invasion of ukraine on feb 24 on july 5 the accession protocols are expected to be signed and also must be ratified by all nato countries ukrainerussia 
62c3579d1ca034c2168673a3,user_mention why was this tweeted on usa independence day on the chicago shooting 4722 after copenhagen shooting 3722 uvalde shooting 24522 houston synagogue shooting on india army day 15122 following joint military exercises with russia before invasion of ukraine
62c357a21ca034c2168673a7,bottom line western arms deliveries are too little too late for many innocent ukrainians who are dying every day at the frontline while russias invasion advances
62c357af1ca034c2168673b1,it was wonderful to meet in person and thank s ambassador to user_mention at the ukraine recovery conference larisa is doing a fantastic job representing canada in ukraine following russias illegal invasion of ukraine URL 
62c358601ca034c2168673f9,warning that vladimir putin could invade rest of europe within a year russias invasion of ukraine shocked the world with nato now ramping up its capabilities but there are fears vladimir putin could strike again putinwarcriminal URL 
62c358661ca034c2168673ff,user_mention it is hard to believe anything anymore we have been lied to so much like this big russian invasion of ukraine russia has been fighting ukraine since 2014 when we performed a coup in that country we just have to move past the fake factcheckers to find the truth
62c3587d1ca034c216867407,how journalists fake the appearance of success to help keep the war and money flowing
62c358a51ca034c21686741d,uk prime minister boris johnson goes on trip to kyiv his second visit since russias invasion of ukraine photosvideo URL 
62c358bf1ca034c216867425,meanwhile european countries fund putins war through the reliance on russian gas russia getting more income from oil and gas since its illegal invasion
62c358e61ca034c21686742d,uk will sanction belarus for letting putin use its territory to launch troops amp missiles amp flying russian jets through their airspace belarusian president alexander lukashenko openly supported the kremlinss excuse that kyiv provoked russia to justify putins bloody invasion
62c3592f1ca034c21686743f,user_mention user_mention user_mention user_mention user_mention zero reason to believe russia no reason whatsoever they do not have a functional justice system only kangaroo courts they have a long track record of detaining people on madeup charges she was detained as a bargaining chip 1 week before russian invasion of 
62c359d41ca034c21686747d,chinese smartphones and home appliances are replacing major western brands that have exited russia over its invasion of ukraine URL 
62c35a131ca034c21686748f,western envoys in china criticised russia on monday for its invasion of ukraine with the us ambassador saying china should not spread russian propaganda during an unusual public forum in a country that has declined to condemn moscows attack URL 
62c35a941ca034c2168674cd,russias remote communities feel fallout from ukraine invasion the moscow times URL 
62c35ad41ca034c2168674df,being afraid of calling things by its true name is a step to accepting that this is the way to go russia invaded ukraine
62c35c191ca034c21686753f,what russia wants from its invasion of ukraineand why zelensky is evil why russia is not conducting scorched earth invasion like us sopshermanlemay URL 
62c35cac1ca034c216867579,remember when trump warned germany about this and they laughed at him i remember it is crazy how many nato countries now rely on russian oil usfrom sa spoiler alert sanctions arent working russia is getting rich ruble is soaring usd and eu losing value
62c35ccf1ca034c21686758f,user_mention user_mention user_mention amp i suggest that the state of being in the middle of a brutal invasion from ru is when a country is at max risk of constitutional russification and of acting in a history defining way as you would expect from russia the impetus is to respond proportionately an eye for an eye
62c35cd01ca034c216867591,user_mention user_mention user_mention brazil and mexico at least weve special delegations and we invite them constantly argentina wants to join brics obviously brics countries are friendly india china and south africa in the end many countries keep the status quo with russia just as before the invasion
62c35d311ca034c2168675b3,let me rewrite this for you britain announces a new package of economic trade and transport sanctions against british people
62c35d331ca034c2168675b9, russia invaded ukraine attacking the source of the invasion and of the supply routes is defensive URL 
62c35d381ca034c2168675bd,cant believe albo is posing for photo ops in ukraine with a comedian while new south wales is under water
62c35d9f1ca034c2168675d1,user_mention this is the result of consuming too much putin is a 5d chessmaster who always wins media coverage this invasion is one of the worst decisions by any major power since ww2 nato has 1b people and 50 of global gdp and is now implacably hostile to russia
62c35daa1ca034c2168675d7,user_mention user_mention user_mention what taxes are you paying in brazil that are going to ukraines war effort to expel russia from their illegal invasion
62c35e0c1ca034c2168675f1,user_mention user_mention user_mention user_mention you live in a fantasy world four countries belarus eritrea north korea and syria all oneparty dictatorships voted with russia at the un general assembly resolution condemning their invasion no western country is even in a technical recession let alone 20 per cent
62c35e0d1ca034c2168675f3,2 canada stands with the brave and resilient people of ukraine as they fight against russias illegal invasion and prepare for their countrys recovery
62c35e221ca034c2168675fd,a russian btr82a apc was also captured and towed away during this incident in kharkiv oblast russia ukraine kyiv invasion russiaukraine russiaukrainewar ukrainewarvideos URL 
62c35e281ca034c2168675ff,europe better step up because we dont have it wont borrow it time for the rest of the world to pay their freight ukraine reconstruction cost estimated at 750 billion some could come from seized russian assets live updates URL via user_mention
62c35e451ca034c216867607,user_mention user_mention america would fall without california as we produce more food and revenue that any other state cali produces about a quarter of americas food its also safer to stay in the union re russia and china invasion
62c35e571ca034c21686760d,ukrainian dronecorrected artillery hit russian vehicles in the east destroyingdamaging 3x transport trucks and a t72bseries tank russia ukraine kyiv invasion russiaukraine russiaukrainewar ukrainewarvideos URL 
62c35e771ca034c21686761f,user_mention user_mention user_mention she played basketball over there to make money as man do she was arrested a month before the invasion and many traveled to russia things didnt get bad until the invasion it was a set up dont be so naive
62c35e8c1ca034c21686762f,a russian bmp2 recently captured in the east in slomo russia ukraine kyiv invasion russiaukraine russiaukrainewar ukrainewarvideos URL 
62c35eeb1ca034c216867647,user_mention meanwhile those unfortunates from the outer caucuses get blown up or inflict a torturous invasion upon a sovereign nation notion of guilt within russia is comical they are like ww2 germans playing daft at what was taking place throughout europe until they were bombarded
62c35fa51ca034c216867693,ukrainian forces captured a t80bv mbt which is towing a btr82a also captured from russian troops russia ukraine kyiv invasion russiaukraine russiaukrainewar ukrainewarvideos URL 
62c360281ca034c2168676ab,this is a clear and present danger and invasion of a militia force paid by russia
62c360361ca034c2168676b1,user_mention user_mention user_mention user_mention user_mention mad indeed his first article after the invasion called for collective punishment of russians supportive of the war while insisting russia be admitted to the eu amp nato once sufficiently humbled by sanctions what planet eh
62c3605b1ca034c2168676bd,rare footage of a ukrainian 9k37m1 bukm1 sam system in use as claimed a uav was hit russia ukraine kyiv invasion russiaukraine russiaukrainewar ukrainewarvideos URL 
62c3608b1ca034c2168676c5,user_mention user_mention user_mention most of the world is behind russia thats why so few voted with russia at the un after the invasion even china abstained lol
62c3609b1ca034c2168676cb,a russian bmp3 ifv was captured by ukrainian forces in the east russia ukraine kyiv invasion russiaukraine russiaukrainewar ukrainewarvideos URL 
62c360a41ca034c2168676cd,user_mention this was the day and age when nuclear war with russia was a real possibility even severely imminent the cold war was still on when i was growing up a teenager and of military service age we even prepared for a soviet invasion like in red dawn movie as a real possibility
62c361bf1ca034c216867729,since the beginning of the russian invasion of ua i wondered how a country with the gdp between spain and italy was messing the world peace everyone was saying that russia is the 2nd world powerful army after the us user_mention user_mention user_mention user_mention user_mention URL 
62c362421ca034c21686774b,user_mention what are your thoughts are russias invasion of ukraine
62c3625b1ca034c216867751,what a weird false equivalence more comparable if nsw nazis had been shelling victoria since 2014 as azov nazis have been doing to russianspeakers in donbas and wa sa amp qld turned on nsw wouldnt that be justifiable nato forces eu amp us amp uk are the aggressors here 
62c362e71ca034c216867771,ukrainians and their families seeking refuge in alberta after fleeing war in their home country due to russias invasion will get new supports from the province URL 
62c363101ca034c216867779,user_mention ukraine has been abandoning each and every strategic city in east and south russia has far more ukrainian territories than it had before the war so who is winning i am not for russia invasion but it seems as though that there are more of russia gains amp more of ukraine losses
62c3631b1ca034c21686777f,user_mention user_mention user_mention i wish every country would have sovereignty and could govern their own country without fear of an invasion the defense aspect of nato i can agree on but nato has become offensive amp expanding threat of putting missiles next to russias border was kindle to the fire
62c3632d1ca034c216867783,user_mention user_mention its not an obsession uk and us signed budapest memorandum unlike other countries on that list by which ukraine surrendered its nuclear weapons under the assurance of noninvasion russia broke that promise it makes sense those two are helping ukraine the most then
62c363461ca034c21686778d,user_mention user_mention user_mention actually we do if you sincerely think that there is any meaningful ambiguity around the facts of russias invasion wherever you are getting your news from is pushing an agenda and not actual news
62c363871ca034c2168677a5,love the patch
62c363a61ca034c2168677af,day 184 of the 365 days of year 2022omicron is now with ustso endorsed elrufai as tinubu vpkwankwaso i cannot be running mate to obiusblack teenager killed shot by akron police 60 times to stop himday 130 of russia invasion of ukraineukraine hoist flag in snake island
62c363b51ca034c2168677b1,user_mention just checked all use categories user_mention ukraineconflict user_mention war in ukraine user_mention ukrainewar user_mention ukrainewar user_mention ukrainewar user_mention ukrainewar user_mention putins war in ukraine user_mention russias invasion of ukraine
62c363c91ca034c2168677b5,user_mention user_mention user_mention user_mention user_mention what happened in 1994 was the budapest memorandum which russia glibly violated in ukraine again sovereign nations may ask to join alliances if they choose russias main diplomacy tool are threats and invasion no wonder so many nations wish to join nato in response
62c363d51ca034c2168677b9,user_mention user_mention lets not forget that russia has confirmed to have lost approximately 80 btgs worth of gear out of 120150 involved in the invasion yes they have a lot more to lose but also theyre losing it and quickly russia has donated more gear to ukraine than it has destroyed
62c363da1ca034c2168677bb,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention the invasion seems to have done this is it not time therefore to mend the bridges and forge constructive relationships between russia and ukraine negotiating an end to the invasion is vital
62c363f21ca034c2168677bd,we have started a sitsin campaign to rebel against war as a means to resolve conflict we denounce the invasion of russia in ukraine amp denounce the militarization of westerners countries join in URL 
62c364111ca034c2168677c7,greenpeace activists demonstrated over the weekend while international leaders gather with the aim of providing a roadmap for how ukraine could recover from russias invasion of the country URL 
62c364c91ca034c2168677ed,user_mention user_mention user_mention user_mention user_mention i suspect that russians are finding it painful to come to terms with the fact that europeans are done with them because of russias invasion of a european country the belief that europeans are being manipulatedsubjugated by the usa is going to linger on for a very long time
62c3650e1ca034c216867803,user_mention until russia suffers some losses inside their own territory they really have no reason to stop or reconsider this invasion
62c3651b1ca034c216867807,user_mention once they get personal they dont have one logical comeback i keep say this person talking about flour price needs to go tackle it at the source fly to russia and speak to putin about his invasion of ukraine or does he not understand how why the price of flour went up
62c365a81ca034c21686782b,sorry another happy show pony photo op albanese out of his depth what is there to smile about death and destruction zelensky just as complicit as russia in the killing fields of his country nato amp america the big winners zelensky being played
62c365c11ca034c216867831, URL so whos going to pay this money its about 100 for every human on earth when brits cant keep warm and feed themselves and millions more are starving
62c3663f1ca034c21686785b,little big who were due to represent russia at the 2020 cancelled eurovision song contest are on user_mention now theyre currently based in los angeles after leaving russia and say itll be impossible to return after their public criticism of putins invasion of ukraine
62c366931ca034c216867867,user_mention user_mention russians have lost similar numbers as usual which is crazy considering the disparity in quality and quantity of equipment between russia and ukraine at the start of the invasion just goes to show how incompetent and disorganised russia has been
62c366aa1ca034c21686786b,user_mention user_mention user_mention user_mention user_mention exactly russia has even lost cuba though that was always a marriage of convenience and patronage of course and thats my point precisely four nations were willing to stand up to support russias invasion and yes those four
62c366c71ca034c216867875,belarus needs to pay
62c366e41ca034c21686787b,hs207 28 haziran 2022 russias invasion of ukraine caused panic in the lgbtq community many people left the country but ilya mirov stayed in moscow the show must go on URL rusun en çok dötverenini sevyolar destan yazmışlar resmen 
62c3671b1ca034c216867889,user_mention user_mention user_mention user_mention user_mention i suspect that russians are finding it painful to come to terms with the fact that europeans are done with russia because of russias invasion of a european country the belief that europeans are being manipulatedsubjugated by the usa is going to linger on for a very long time
62c368251ca034c2168678bd,user_mention user_mention user_mention user_mention at the start of the invasion i posited that for various reasons ukraine was not going to be the walkover russia expected at the time quite a few people told me it would be over in days strange thing is that its still going the end is still unwritten
62c3683c1ca034c2168678c1,ukraine reconstruction cost estimated at 750 billion some could come from seized russian assets live updates URL 
62c368871ca034c2168678db,user_mention user_mention user_mention sheeple check the gas price timeline went up long before russia stepped up its invasion btw russia invaded long before trump was in office and trump managed gas prices just fine russia only boosted its invasion that already occurred when obamabiden were in office
62c3689d1ca034c2168678e3,user_mention user_mention yeah invading sovereign nations is bad when we do it too but every time this picture is posted its used in a defense of russia and putins fascist illegal invasion putins current massacre of ukrainian civilians is horrible and its not very good when we do it too
62c369f21ca034c216867921,factsfirst warofaggression ukraine pressmedia wording war crisis conflict putinversteher russlanddenken russlandverstehen amp user_mention pseudo intellectuals 
62c36a121ca034c216867929,user_mention if you russian suddenly began to be disturbed by the victims among children maybe let the russia end the invasion of ukraine and undergo denazification demilitarization and decolonization
62c36a3d1ca034c21686793b,user_mention user_mention i wanted to bring to your attention the lack of german press freedom alina lip is a german reporter who reports from the donbas region and is facing 3 years in german prison for supporting russias invasion through her reporting factual events URL 
62c36a4e1ca034c216867941,user_mention good this is how invasion will be permanently stopped use all weapons on every single ru location it uses to fire at ukraine including belarus and caspian sea if russia shoots from there we take that position down every russian firing station must be permanently stopped
62c36b051ca034c21686797d,user_mention its not tribalism bigoted ideologies cannot coexist nor can they compromise with those that want civil rights an analogy for this is with russian invasion of ukraine if ukraine stops fighting ukraine will cease to exist if russia stops fighting there will be no war
62c36b3a1ca034c216867993,britain to slap new sanctions on belarus for aiding russias invasion of ukraine URL rferl the british governments says it will introduce a new round of economic trade and transport sanctions on belarus and the regime of authoritarian ruler alyaksa URL 
62c36c2d1ca034c2168679e3,user_mention user_mention user_mention user_mention and then nazis started another offensive on donbass its their last though URL 
62c36c5a1ca034c2168679f7,user_mention countrygriners arrest in russia comes after western nations have supplied weapons and training to ukraine to fight back against russian president vladimir putins invasion of the countrythe us state department has claimed that griner was URL 
62c36d621ca034c216867a31,boris johnson claims that if putin was a woman he wouldnt have invaded ukraine user_mention points out that putin is following in the footsteps of catherine the great who conquered crimea and western ukraine URL 
62c36dda1ca034c216867a53, for pm johnson and so ppl will find out pres putin is an adorable man so easy to deal with if putin was a woman 070422 to grasp the russian presidents worldview just bingewatch catherine the great URL 
62c36ddd1ca034c216867a55,user_mention 1 illegal invasion 2 millions of people are in danger of famine caz russia held it hostage 3 thousands of civilians died unnecessarily 4 putin comits war crimes civilians gets tortured butcha example 5 russia got no free speech 6 russia got no democracy
62c36dec1ca034c216867a5d,richard hanania has spent months defending russias fascist invasion of ukraine but thinks that gay people existing is tyranny URL 
62c36e071ca034c216867a61,user_mention anyone that was intimately involved with invasion of ukraine is not fit to have any leadership role in russia i sense you have respect and admiration for shoigu and animosity for navalny im no expert but it seems strange
62c36e0b1ca034c216867a63,user_mention user_mention user_mention user_mention user_mention also lots of unhinged leftist radicals also find inspiration in the radical left in the usa where we unironically have people like hasan denying that a ukranian invasion would take place and that ukraine belongs to russia
62c36e871ca034c216867a7d,lugano jul 4 reuters the cost of rebuilding ukraine following russias invasion cd reach 750 bnamprich russians shd help pay the bill ukrainian pm denys shmygal said on mon we believe that the key source of recovery shd be the confiscated assets of russiaamprussian oligarchs
62c36ea41ca034c216867a89,user_mention user_mention user_mention correction she was in russia playing basketball before the ukraine invasion she was coming home when arrested likely for no reason other than wanting to target her
62c36ea91ca034c216867a91,user_mention user_mention user_mention user_mention lugano jul 4 reuters the cost of rebuilding ukraine following russias invasion cd reach 750 bnamprich russians shd help pay the bill ukrainian pm denys shmygal said on mon we believe that the key source of recovery shd be the confiscated assets of russiaamprussian oligarchs
62c36ebb1ca034c216867a99,user_mention lugano jul 4 reuters the cost of rebuilding ukraine following russias invasion cd reach 750 bnamprich russians shd help pay the bill ukrainian pm denys shmygal said on mon we believe that the key source of recovery shd be the confiscated assets of russiaamprussian oligarchs
62c36ebe1ca034c216867a9b,ukraine news on user_mention at 2330 bst on 0407 listen live URL ukraines prime minister denys shmyhal has said the reconstruction of his country following russias invasion will cost at least threequarters of a trillion dollars
